x,y
150.0742415,-22.15557201
150.0744605,-22.15548651
150.074689,-22.15540051
150.074965,-22.15535301
150.0750985,-22.15541001
150.075127,-22.15550551
150.075139,-22.15558851
150.075183,-22.15564001
150.0752885,-22.15559101
150.075346,-22.15543851
150.075346,-22.15527701
150.075298,-22.15512051
150.075241,-22.15482001
150.0750605,-22.15447751
150.074984,-22.15419201
150.0749555,-22.15389701
150.075022,-22.15355401
150.07507,-22.15327801
150.075041,-22.15294501
150.074927,-22.15269751
150.0748415,-22.15252601
150.0748225,-22.15233601
150.0748415,-22.15217401
150.0749745,-22.15206951
150.0751555,-22.15206951
150.0753365,-22.15204101
150.0755075,-22.15197401
150.075603,-22.15187901
150.0756695,-22.15175551
150.0757835,-22.15151751
150.0759075,-22.15134601
150.0760405,-22.15121301
150.076174,-22.15107001
150.0763545,-22.15096551
150.0765355,-22.15095601
150.0766785,-22.15091751
150.076802,-22.15086051
150.076926,-22.15084151
150.0770495,-22.15087951
150.0770875,-22.15095601
150.077116,-22.15104151
150.077202,-22.15107001
150.0772875,-22.15105101
150.0773635,-22.15101301
150.0775065,-22.15099401
150.0776205,-22.15100351
150.0777635,-22.15103201
150.077906,-22.15107001
150.078049,-22.15109851
150.078239,-22.15111751
150.0783345,-22.15109851
150.078439,-22.15104151
150.078477,-22.15090801
150.0785155,-22.15078451
150.078639,-22.15068001
150.078753,-22.15063201
150.078858,-22.15054651
150.0789435,-22.15045151
150.079029,-22.15037501
150.07921,-22.15035601
150.0793435,-22.15036551
150.0795335,-22.15046101
150.0796955,-22.15054651
150.0798095,-22.15064151
150.0799145,-22.15073701
150.08,-22.15086051
150.080057,-22.15098451
150.0801525,-22.15109851
150.080238,-22.15115551
150.0804095,-22.15121301
150.0806375,-22.15128901
150.080809,-22.15133651
150.0809615,-22.15139351
150.0810755,-22.15151751
150.0811325,-22.15162201
150.081209,-22.15172651
150.0813705,-22.15180301
150.0814755,-22.15186951
150.0815895,-22.15198351
150.081694,-22.15217401
150.0817325,-22.15233601
150.081713,-22.15253551
150.081694,-22.15267851
150.081656,-22.15280201
150.081694,-22.15289751
150.0817515,-22.15298301
150.081761,-22.15309751
150.0817035,-22.15314501
150.081599,-22.15316401
150.0815325,-22.15319251
150.0814465,-22.15329701
150.0812755,-22.15333501
150.0810185,-22.15332551
150.0808755,-22.15332551
150.080695,-22.15338301
150.0804855,-22.15349701
150.080371,-22.15364951
150.0803235,-22.15384901
150.080295,-22.15403951
150.080314,-22.15420151
150.0803615,-22.15429651
150.080438,-22.15440101
150.0804855,-22.15449651
150.080495,-22.15461051
150.080457,-22.15476301
150.0803235,-22.15490551
150.0802855,-22.15503901
150.0801525,-22.15520051
150.0800095,-22.15526751
150.079848,-22.15530551
150.079781,-22.15535301
150.07976,-22.15547101
150.0797525,-22.15570501
150.079819,-22.15605751
150.079943,-22.15651401
150.080276,-22.15699951
150.08059,-22.15725651
150.0808945,-22.15737101
150.0811705,-22.15736151
150.081485,-22.15732301
150.081694,-22.15732301
150.0818845,-22.15729451
150.0820655,-22.15723751
150.082256,-22.15712351
150.0825225,-22.15703751
150.0827985,-22.15704701
150.0830935,-22.15714251
150.083293,-22.15725651
150.0835785,-22.15742801
150.0837025,-22.15755151
150.0837785,-22.15763751
150.083893,-22.15770401
150.08395,-22.15780851
150.0838835,-22.15795151
150.08375,-22.15816101
150.0836265,-22.15832251
150.083455,-22.15846551
150.0832835,-22.15848451
150.0831505,-22.15853201
150.0829695,-22.15861751
150.082665,-22.15872251
150.0825985,-22.15875101
150.082446,-22.15891251
150.082208,-22.15922701
150.0820465,-22.15943601
150.0818655,-22.15962651
150.081723,-22.15976951
150.0816085,-22.15980751
150.081437,-22.15985501
150.0812755,-22.16001701
150.081123,-22.16025451
150.0810565,-22.16045451
150.0810185,-22.16060701
150.0808375,-22.16082601
150.080695,-22.16106351
150.080695,-22.16122551
150.0807045,-22.16139701
150.0808135,-22.16158801
150.080914,-22.16175851
150.0810945,-22.16188251
150.0812375,-22.16196801
150.0813705,-22.16216801
150.0814215,-22.16235101
150.081441,-22.16261401
150.0813755,-22.16285101
150.0812895,-22.16296251
150.0812505,-22.16307451
150.081224,-22.16324551
150.081158,-22.16333101
150.081145,-22.16348251
150.081178,-22.16369301
150.081316,-22.16398901
150.082056,-22.16534701
150.082884,-22.16672701
150.0835025,-22.16756451
150.083988,-22.16800201
150.0845115,-22.16838301
150.0849495,-22.16859251
150.085235,-22.16869701
150.0853775,-22.16877301
150.085425,-22.16883051
150.0855015,-22.16889701
150.085562,-22.16895001
150.0857395,-22.16896351
150.0859965,-22.16891601
150.0862245,-22.16881101
150.0863675,-22.16863051
150.0864245,-22.16840201
150.086558,-22.16805951
150.0867195,-22.16776451
150.086967,-22.16748851
150.087329,-22.16734551
150.0875095,-22.16731701
150.0877095,-22.16736451
150.0878045,-22.16747851
150.087919,-22.16757401
150.0880615,-22.16768801
150.0880805,-22.16782151
150.088157,-22.16796401
150.088195,-22.16810701
150.0882235,-22.16828801
150.088271,-22.16844001
150.088233,-22.16875401
150.0881475,-22.16893501
150.088071,-22.16923001
150.0879855,-22.16965851
150.087957,-22.16992501
150.087919,-22.17024851
150.087795,-22.17050551
150.0876905,-22.17068651
150.0875665,-22.17082901
150.087405,-22.17085751
150.0872335,-22.17086701
150.087091,-22.17083851
150.0869765,-22.17089551
150.0868815,-22.17106701
150.086796,-22.17148601
150.0867865,-22.17175251
150.0867865,-22.17193301
150.0868055,-22.17211401
150.086796,-22.17227551
150.08671,-22.17239951
150.0865675,-22.17246601
150.086434,-22.17248501
150.086263,-22.17252301
150.086082,-22.17259951
150.0860155,-22.17275151
150.086006,-22.17288501
150.086059,-22.17323101
150.0862535,-22.17439801
150.0863295,-22.17472201
150.0864625,-22.17483601
150.0865675,-22.17486451
150.0866435,-22.17496951
150.0866435,-22.17509301
150.086653,-22.17519751
150.0866815,-22.17530251
150.086729,-22.17539751
150.0868055,-22.17553101
150.0868625,-22.17560701
150.086967,-22.17580701
150.086967,-22.17590201
150.087072,-22.17619701
150.087167,-22.17634951
150.0873,-22.17647301
150.087348,-22.17660651
150.087462,-22.17674901
150.0876715,-22.17688251
150.087862,-22.17696801
150.087976,-22.17702501
150.088052,-22.17707251
150.088347,-22.17720601
150.0885375,-22.17734901
150.0886325,-22.17745351
150.088642,-22.17755801
150.0886325,-22.17768201
150.0885185,-22.17781501
150.0883755,-22.17788201
150.0881855,-22.17789151
150.087881,-22.17783401
150.087681,-22.17770101
150.087576,-22.17752001
150.087424,-22.17738701
150.0872335,-22.17734901
150.0870925,-22.17737451
150.087053,-22.17748201
150.0870335,-22.17767251
150.087129,-22.17781501
150.0872905,-22.17796751
150.087481,-22.17807201
150.0877,-22.17817701
150.0880425,-22.17829101
150.0884235,-22.17825301
150.0888135,-22.17813851
150.0891465,-22.17793901
150.089223,-22.17769151
150.0891945,-22.17744401
150.0892135,-22.17727251
150.0894035,-22.17707251
150.0896415,-22.17702501
150.089927,-22.17706301
150.0900415,-22.17716801
150.0901745,-22.17727251
150.090346,-22.17728201
150.090498,-22.17727251
150.0906505,-22.17733901
150.0907455,-22.17764401
150.0907455,-22.17786251
150.0906505,-22.17809101
150.0904885,-22.17822451
150.090346,-22.17827201
150.0901745,-22.17820551
150.0900415,-22.17807201
150.0898795,-22.17794851
150.0895845,-22.17794851
150.0892705,-22.17805301
150.088966,-22.17822451
150.0885505,-22.17848851
150.088208,-22.17917401
150.087994,-22.18021601
150.0878655,-22.18147251
150.0878655,-22.18270001
150.0880795,-22.18402801
150.088422,-22.18497001
150.089079,-22.18624101
150.089693,-22.18706901
150.0900495,-22.18765401
150.090107,-22.18821101
150.0901355,-22.18893901
150.0901355,-22.18976701
150.0902355,-22.19049551
150.090478,-22.19142351
150.0909635,-22.19272251
150.091563,-22.19403601
150.0921625,-22.19516401
150.0925765,-22.19590601
150.09313,-22.19680151
150.0937525,-22.19766051
150.095379,-22.19971401
150.0965695,-22.20147001
150.097098,-22.20263551
150.0977085,-22.20438851
150.098192,-22.20557901
150.098805,-22.20714151
150.099318,-22.20889601
150.0997595,-22.21063351
150.1005505,-22.21301651
150.1006175,-22.21346601
150.100545,-22.21376901
150.1002805,-22.21410551
150.1001245,-22.21410901
150.099533,-22.21457251
150.099232,-22.21462051
150.098961,-22.21477101
150.0988715,-22.21482501
150.098504,-22.21574551
150.0983245,-22.21621851
150.0982095,-22.21650901
150.0980615,-22.21670051
150.0979245,-22.21679901
150.0977715,-22.21684301
150.097573,-22.21683751
150.097517,-22.21699551
150.097388,-22.21735801
150.0977275,-22.21757151
150.0981165,-22.21776851
150.098456,-22.21786201
150.09879,-22.21785651
150.0991955,-22.21774701
150.0995735,-22.21752201
150.0997485,-22.21727551
150.099864,-22.21714401
150.100028,-22.21707301
150.1001705,-22.21704551
150.10028,-22.21704551
150.1003895,-22.21706201
150.1004775,-22.21711701
150.1005375,-22.21724301
150.1007855,-22.21818601
150.10107,-22.21908401
150.1014205,-22.21992251
150.101728,-22.22048101
150.102352,-22.22139301
150.1026225,-22.22184751
150.1028925,-22.22218551
150.103186,-22.22235201
150.1033595,-22.22231001
150.1035485,-22.22219751
150.103825,-22.22218551
150.104041,-22.22224901
150.104463,-22.22254701
150.104689,-22.22261351
150.104927,-22.22267301
150.1050815,-22.22275651
150.1051885,-22.22283951
150.1053075,-22.22301801
150.105379,-22.22317301
150.105498,-22.22326801
150.1057715,-22.22341101
150.1058905,-22.22349401
150.1060335,-22.22362501
150.1062,-22.22381551
150.1063635,-22.22393551
150.1068385,-22.22455551
150.1071725,-22.22475701
150.1073765,-22.22473801
150.1077335,-22.22441851
150.1078625,-22.22438601
150.107961,-22.22444801
150.1080055,-22.22460001
150.108053,-22.22479051
150.1083265,-22.22526651
150.108612,-22.22571851
150.108731,-22.22587301
150.1088855,-22.22596801
150.1090045,-22.22609901
150.1090285,-22.22630151
150.1091355,-22.22648001
150.109528,-22.22683651
150.1098375,-22.22713401
150.1099685,-22.22728901
150.110028,-22.22758651
150.110016,-22.22831201
150.110123,-22.22963251
150.110147,-22.23006101
150.110187,-22.23045301
150.1103135,-22.23089351
150.110801,-22.23208351
150.1112295,-22.23284501
150.1114555,-22.23320201
150.1118005,-22.23347551
150.1121215,-22.23397501
150.1125145,-22.23461751
150.112693,-22.23501001
150.1130975,-22.23543851
150.1135495,-22.23571201
150.113728,-22.23595001
150.1138945,-22.23616401
150.114263,-22.23640201
150.1146085,-22.23653301
150.114882,-22.23661651
150.115108,-22.23681851
150.1153935,-22.23710401
150.115584,-22.23741351
150.1159525,-22.23772301
150.1164285,-22.23798451
150.117297,-22.23836501
150.1180825,-22.23856751
150.1186175,-22.23859151
150.1190935,-22.23849601
150.119367,-22.23837701
150.119499,-22.23824351
150.119498,-22.23817501
150.1194745,-22.23793701
150.119415,-22.23768701
150.1193435,-22.23743701
150.119284,-22.23729451
150.119284,-22.23714001
150.1193435,-22.23702101
150.1195695,-22.23692551
150.1198075,-22.23692551
150.120057,-22.23693751
150.1202715,-22.23685451
150.120438,-22.23679501
150.1206165,-22.23677101
150.1209255,-22.23680651
150.1212115,-22.23698501
150.121461,-22.23719951
150.1216395,-22.23752051
150.1219965,-22.23822251
150.1221275,-22.23884101
150.122258,-22.23912651
150.1224365,-22.23941201
150.1225915,-22.23962651
150.122722,-22.23998351
150.122877,-22.24053051
150.1230195,-22.24147051
150.12321,-22.24249351
150.123329,-22.24308851
150.123472,-22.24355251
150.1236135,-22.24392601
150.124043,-22.24479001
150.1246855,-22.24576551
150.1252325,-22.24639601
150.1261725,-22.24732401
150.126779,-22.24778801
150.127136,-22.24810901
150.1273145,-22.24827551
150.1273385,-22.24837101
150.127374,-22.24852551
150.1275165,-22.24857851
150.127755,-22.24853751
150.127826,-22.24849001
150.128076,-22.24844201
150.1284565,-22.24844201
150.1288135,-22.24849001
150.1290635,-22.24857301
150.129492,-22.24865651
150.1298725,-22.24865651
150.130134,-22.24866851
150.1305505,-22.24872801
150.131003,-22.24890601
150.1312525,-22.24900151
150.1317285,-22.24909651
150.1320735,-22.24904901
150.132264,-22.24896551
150.132585,-22.24893001
150.1328585,-22.24902501
150.1329895,-22.24921551
150.1331205,-22.24937001
150.1334775,-22.24945351
150.1336675,-22.24945351
150.1341435,-22.24942951
150.134346,-22.24953701
150.134465,-22.24971501
150.134465,-22.24991751
150.134465,-22.25002451
150.1342865,-22.25014351
150.134096,-22.25022701
150.133894,-22.25033401
150.1338345,-22.25046501
150.1338345,-22.25081001
150.1342865,-22.25158301
150.1352025,-22.25248751
150.13663,-22.25362951
150.137915,-22.25430751
150.139069,-22.25472401
150.140033,-22.25498601
150.14083,-22.25516401
150.1410205,-22.25517601
150.141163,-22.25521201
150.141306,-22.25529501
150.1414365,-22.25529501
150.1415915,-22.25518801
150.141651,-22.25492651
150.141639,-22.25471201
150.141544,-22.25448601
150.14152,-22.25428401
150.141603,-22.25410551
150.1416745,-22.25391501
150.141651,-22.25353451
150.1415915,-22.25324851
150.141496,-22.25299901
150.141496,-22.25279651
150.1415555,-22.25266601
150.141639,-22.25255851
150.141722,-22.25236851
150.1418295,-22.25226151
150.14196,-22.25220201
150.142115,-22.25221351
150.142198,-22.25234451
150.1422695,-22.25242801
150.1423645,-22.25249901
150.142543,-22.25254701
150.1427095,-22.25261801
150.142912,-22.25277301
150.143007,-22.25293951
150.1430905,-22.25313001
150.1431025,-22.25327251
150.1431025,-22.25341551
150.143138,-22.25360551
150.1435425,-22.25410551
150.1441255,-22.25466451
150.144756,-22.25511651
150.1452795,-22.25533101
150.1456365,-22.25537851
150.1458865,-22.25534251
150.1461125,-22.25530701
150.146255,-22.25524751
150.146398,-22.25521201
150.1465405,-22.25525951
150.1466595,-22.25534251
150.146731,-22.25541401
150.146838,-22.25546151
150.1469925,-22.25556851
150.1470285,-22.25567601
150.147052,-22.25577101
150.147183,-22.25591351
150.147219,-22.25604451
150.1472665,-22.25616351
150.1473735,-22.25624701
150.1474685,-22.25633001
150.147552,-22.25648501
150.147552,-22.25661551
150.1476945,-22.25691301
150.1479685,-22.25723451
150.148218,-22.25746051
150.14867,-22.25782901
150.1493485,-22.25825751
150.150098,-22.25867401
150.150443,-22.25885251
150.1507285,-22.25891201
150.1509665,-22.25892401
150.151145,-22.25892401
150.151347,-22.25895951
150.1515495,-22.25903101
150.151716,-22.25915001
150.1518825,-22.25931651
150.151966,-22.25950651
150.152073,-22.25964951
150.1522515,-22.25987551
150.1523585,-22.26001851
150.15262,-22.26029201
150.1527155,-22.26050601
150.1528105,-22.26068451
150.1529295,-22.26085101
150.153013,-22.26102951
150.1531555,-22.26126751
150.1532625,-22.26144601
150.15331,-22.26171951
150.153239,-22.26185051
150.153108,-22.26195751
150.1530245,-22.26213601
150.1529415,-22.26225501
150.152763,-22.26229051
150.152501,-22.26227901
150.1523465,-22.26227901
150.1520965,-22.26229051
150.1519065,-22.26225501
150.151621,-22.26217151
150.151359,-22.26206451
150.151038,-22.26194551
150.150812,-22.26187451
150.1505975,-22.26193401
150.1503955,-22.26235001
150.1500265,-22.26320701
150.1496815,-22.26459901
150.1495625,-22.26597901
150.1495865,-22.26741851
150.1498125,-22.26906051
150.1503835,-22.27107101
150.151347,-22.27385501
150.1520135,-22.27517551
150.152549,-22.27615101
150.152882,-22.27653201
150.153584,-22.27725751
150.1542145,-22.27775701
150.15494,-22.27816151
150.1553805,-22.27822101
150.1555705,-22.27822101
150.155737,-22.27826901
150.155904,-22.27831651
150.156023,-22.27839951
150.155987,-22.27848301
150.1558445,-22.27855451
150.155678,-22.27864951
150.155416,-22.27869701
150.155178,-22.27870901
150.1549045,-22.27870901
150.1548155,-22.27875201
150.1547615,-22.27891101
150.15475,-22.27907801
150.1547855,-22.27932751
150.1548685,-22.27963701
150.154928,-22.28037451
150.1550355,-22.28120751
150.1552495,-22.28195701
150.1557965,-22.28321801
150.1563915,-22.28428901
150.1570935,-22.28521701
150.157617,-22.28575201
150.1579025,-22.28604951
150.1580215,-22.28618051
150.1581645,-22.28639451
150.158212,-22.28649001
150.1582355,-22.28668001
150.158212,-22.28678751
150.1581525,-22.28688251
150.1579975,-22.28695401
150.1579025,-22.28706101
150.1578075,-22.28723951
150.1577005,-22.28744151
150.1576765,-22.28770351
150.1576525,-22.28795301
150.157593,-22.28817901
150.157498,-22.28846501
150.1573315,-22.28867901
150.157248,-22.28886951
150.157141,-22.28907151
150.1569745,-22.28929751
150.1568675,-22.28947601
150.156784,-22.28972601
150.1567725,-22.28984501
150.156796,-22.29001151
150.1569625,-22.29011851
150.1571055,-22.29026151
150.157367,-22.29072551
150.1579975,-22.29203401
150.1587115,-22.29321201
150.1591995,-22.29387801
150.159497,-22.29418751
150.1597345,-22.29440151
150.1597705,-22.29455601
150.1597585,-22.29468701
150.159699,-22.29477051
150.1595445,-22.29485351
150.159378,-22.29490101
150.1591995,-22.29498451
150.1590445,-22.29507951
150.158652,-22.29522251
150.1582475,-22.29531751
150.157855,-22.29537701
150.1572365,-22.29548401
150.1569715,-22.29557401
150.15665,-22.29580951
150.1564215,-22.29605951
150.1562005,-22.29629501
150.155979,-22.29643801
150.1558505,-22.29655201
150.155715,-22.29666601
150.155658,-22.29684451
150.155642,-22.29704251
150.1556935,-22.29715851
150.155808,-22.29725851
150.155872,-22.29728701
150.1559575,-22.29737301
150.155979,-22.29754401
150.1559575,-22.29797951
150.1559505,-22.29850101
150.156011,-22.29906551
150.15613,-22.29987451
150.156475,-22.30158751
150.157034,-22.30322951
150.15776,-22.30463301
150.158795,-22.30615601
150.1593895,-22.30681051
150.1598655,-22.30721501
150.160187,-22.30742901
150.160377,-22.30753601
150.1605915,-22.30765501
150.1608005,-22.30774201
150.1608995,-22.30773801
150.160996,-22.30767901
150.1611625,-22.30752451
150.1612575,-22.30744101
150.16146,-22.30740551
150.161662,-22.30740551
150.1619475,-22.30750051
150.16215,-22.30764301
150.162745,-22.30804751
150.163423,-22.30848801
150.163744,-22.30861901
150.1639465,-22.30865451
150.1641725,-22.30861901
150.1643745,-22.30847601
150.1648865,-22.30794051
150.165291,-22.30748851
150.1655645,-22.30721501
150.165874,-22.30704851
150.166183,-22.30692951
150.1663615,-22.30682251
150.166528,-22.30673901
150.166659,-22.30673901
150.1668135,-22.30679851
150.1669445,-22.30688201
150.167004,-22.30703651
150.167099,-22.30731001
150.167682,-22.30802401
150.168515,-22.30877351
150.1699545,-22.30992751
150.171168,-22.31070101
150.172679,-22.31143851
150.174059,-22.31190251
150.175142,-22.31214051
150.1757365,-22.31228301
150.176284,-22.31247351
150.176629,-22.31266401
150.17676,-22.31283051
150.17691,-22.31296851
150.1771405,-22.31304451
150.177402,-22.31303251
150.177676,-22.31293751
150.1778425,-22.31281851
150.1780565,-22.31261651
150.178235,-22.31250901
150.1784135,-22.31242601
150.1785445,-22.31236651
150.1786515,-22.31230701
150.178818,-22.31228301
150.1789015,-22.31229501
150.178925,-22.31243801
150.1787825,-22.31258051
150.178568,-22.31277101
150.178485,-22.31296151
150.178473,-22.31319951
150.178616,-22.31371101
150.179139,-22.31450801
150.179877,-22.31529301
150.180662,-22.31605451
150.18159,-22.31681601
150.1830295,-22.31779151
150.1832505,-22.31797201
150.18347,-22.31817251
150.183593,-22.31827801
150.183791,-22.31835101
150.1840645,-22.31847001
150.1845765,-22.31882651
150.185052,-22.31910051
150.185659,-22.31945701
150.186135,-22.31985001
150.1865035,-22.32009951
150.186932,-22.32030201
150.187301,-22.32052801
150.1875505,-22.32068251
150.187741,-22.32080151
150.187979,-22.32095651
150.1881455,-22.32121801
150.1883,-22.32142051
150.1885145,-22.32162251
150.1887285,-22.32176551
150.18899,-22.32194401
150.1892995,-22.32222951
150.1893945,-22.32239601
150.1895785,-22.32261301
150.1898705,-22.32278851
150.190287,-22.32303851
150.1908345,-22.32346651
150.1911675,-22.32375201
150.1915005,-22.32421601
150.191774,-22.32458501
150.1921075,-22.32494201
150.192369,-22.32521551
150.192583,-22.32550101
150.1927735,-22.32579851
150.192833,-22.32604851
150.192738,-22.32620301
150.1925595,-22.32621501
150.1923455,-22.32616751
150.1920955,-22.32597701
150.1919405,-22.32569151
150.191822,-22.32548901
150.191536,-22.32528701
150.191096,-22.32527501
150.19062,-22.32542951
150.1901445,-22.32571501
150.1896325,-22.32621501
150.1893235,-22.32657201
150.189021,-22.32701401
150.188681,-22.32758301
150.188412,-22.32820651
150.1881695,-22.32865401
150.1879435,-22.32934401
150.187729,-22.33033151
150.1875745,-22.33152101
150.187503,-22.33256801
150.187515,-22.33352001
150.18761,-22.33457851
150.187694,-22.33498051
150.1877895,-22.33537301
150.1878305,-22.33569201
150.18784,-22.33590651
150.187817,-22.33597951
150.187758,-22.33604751
150.187685,-22.33605251
150.18763,-22.33602501
150.187571,-22.33595201
150.1874885,-22.33589251
150.1873155,-22.33587001
150.187083,-22.33587901
150.186882,-22.33588351
150.1867545,-22.33586551
150.186695,-22.33581501
150.186695,-22.33571501
150.1866405,-22.33562801
150.1865585,-22.33561451
150.1865035,-22.33561401
150.1863715,-22.33564651
150.1862655,-22.33569701
150.185861,-22.33600651
150.1852425,-22.33668451
150.184493,-22.33742201
150.184029,-22.33781501
150.183696,-22.33807651
150.183458,-22.33827901
150.183196,-22.33864751
150.183125,-22.33889751
150.183018,-22.33914751
150.1829585,-22.33950401
150.1828395,-22.33978951
150.1826965,-22.33999201
150.182542,-22.34006351
150.182423,-22.34006351
150.182197,-22.34011101
150.182066,-22.34018251
150.1818875,-22.34021801
150.18159,-22.34019451
150.1814235,-22.34013501
150.1811025,-22.33992051
150.1807455,-22.33974201
150.180579,-22.33968251
150.180329,-22.33961151
150.1801505,-22.33959951
150.1799485,-22.33967101
150.1797105,-22.33976601
150.1795675,-22.33986101
150.179413,-22.33998001
150.1792175,-22.34016051
150.179056,-22.34039651
150.1788655,-22.34077701
150.1785085,-22.34161001
150.1780805,-22.34282351
150.1776045,-22.34419151
150.177057,-22.34576201
150.1765695,-22.34742801
150.176058,-22.34930751
150.1757365,-22.35081851
150.175439,-22.35248401
150.175259,-22.35355501
150.175221,-22.35440201
150.175202,-22.35508751
150.175202,-22.35529701
150.175183,-22.35543951
150.1750975,-22.35551601
150.1750305,-22.35552551
150.174964,-22.35554451
150.174907,-22.35557301
150.174856,-22.35566051
150.17485,-22.35577301
150.1748785,-22.35594401
150.175002,-22.35616301
150.175164,-22.35632501
150.175326,-22.35655301
150.1753925,-22.35674351
150.175554,-22.35704801
150.175716,-22.35717201
150.175954,-22.35721001
150.176135,-22.35720051
150.1763345,-22.35708601
150.176487,-22.35694351
150.1767155,-22.35688651
150.177001,-22.35694351
150.177277,-22.35710551
150.1775625,-22.35736251
150.1776765,-22.35754301
150.1778575,-22.35767651
150.178048,-22.35772401
150.178305,-22.35765751
150.178495,-22.35763851
150.178714,-22.35779051
150.1787905,-22.35800951
150.1787615,-22.35825701
150.178687,-22.35851601
150.1785085,-22.35875401
150.17833,-22.35893251
150.1781635,-22.35901601
150.178116,-22.35920601
150.1781875,-22.35932501
150.178354,-22.35944401
150.178366,-22.35955101
150.1781635,-22.35969401
150.178009,-22.35977701
150.177783,-22.36005101
150.1777115,-22.36020551
150.1777115,-22.36039601
150.177759,-22.36066951
150.178021,-22.36089551
150.1782825,-22.36115751
150.178473,-22.36139501
150.178711,-22.36162151
150.178925,-22.36174051
150.1789965,-22.36188301
150.179163,-22.36216851
150.179389,-22.36229951
150.17952,-22.36234701
150.179639,-22.36245401
150.179722,-22.36256101
150.1798175,-22.36258501
150.17996,-22.36254951
150.1800555,-22.36251351
150.180203,-22.36250001
150.180317,-22.36259701
150.1806265,-22.36279901
150.1809475,-22.36307301
150.1812925,-22.36332251
150.1817685,-22.36363201
150.1822565,-22.36391751
150.182768,-22.36414351
150.18322,-22.36429801
150.183589,-22.36450051
150.184273,-22.36485951
150.184719,-22.36505951
150.185207,-22.36526201
150.1854685,-22.36536901
150.1857065,-22.36541651
150.186028,-22.36550001
150.1862655,-22.36574951
150.1863015,-22.36595201
150.1863135,-22.36615401
150.1863965,-22.36632051
150.186492,-22.36645151
150.1866225,-22.36649901
150.1868305,-22.36649201
150.1868845,-22.36634451
150.1868965,-22.36620201
150.186837,-22.36608301
150.186837,-22.36591601
150.1869915,-22.36580901
150.1872055,-22.36580901
150.187384,-22.36585651
150.187527,-22.36585651
150.1878005,-22.36585651
150.188062,-22.36591601
150.188229,-22.36601151
150.1883595,-22.36614251
150.1885145,-22.36632051
150.1887285,-22.36647551
150.1889545,-22.36657051
150.189121,-22.36663001
150.1893115,-22.36672501
150.1894305,-22.36685601
150.189454,-22.36691551
150.1896065,-22.36702151
150.1897515,-22.36699901
150.1898705,-22.36692751
150.190037,-22.36682051
150.190192,-22.36671351
150.190311,-22.36660651
150.1904895,-22.36655851
150.1907035,-22.36665401
150.190846,-22.36695151
150.1908225,-22.36720101
150.190656,-22.36754601
150.1905965,-22.36777201
150.1905965,-22.36804601
150.1907035,-22.36834351
150.1907865,-22.36854551
150.1909055,-22.36871201
150.1910245,-22.36878351
150.191158,-22.36878001
150.1912505,-22.36865251
150.1912505,-22.36845051
150.1911795,-22.36830751
150.1911555,-22.36815301
150.1912625,-22.36797451
150.191465,-22.36778401
150.191655,-22.36760551
150.1918815,-22.36749851
150.1923095,-22.36737951
150.1927615,-22.36736751
150.193392,-22.36735601
150.193999,-22.36742701
150.1944155,-22.36753451
150.1947365,-22.36771251
150.1949985,-22.36778401
150.1953315,-22.36782001
150.195605,-22.36783151
150.195867,-22.36786751
150.1960335,-22.36793901
150.196105,-22.36810551
150.196057,-22.36830751
150.196105,-22.36846201
150.1962595,-22.36856951
150.196545,-22.36855751
150.196997,-22.36841451
150.1972825,-22.36822451
150.1975085,-22.36799851
150.197675,-22.36776051
150.197818,-22.36761751
150.197961,-22.36755801
150.198139,-22.36754601
150.19827,-22.36757001
150.198425,-22.36766501
150.198508,-22.36783151
150.1984365,-22.36802201
150.19827,-22.36827201
150.198187,-22.36851001
150.198175,-22.36877151
150.198175,-22.36900951
150.198187,-22.36915251
150.1981275,-22.36933101
150.1979965,-22.36942601
150.1979015,-22.36950901
150.1978895,-22.36962801
150.197961,-22.36979451
150.1983295,-22.37010401
150.198865,-22.37044901
150.1995195,-22.37071101
150.20015,-22.37083001
150.2008875,-22.37085351
150.2013395,-22.37074651
150.2015775,-22.37062751
150.201768,-22.37054451
150.2019225,-22.37055601
150.202101,-22.37065151
150.202315,-22.37078201
150.202779,-22.37094901
150.20316,-22.37104401
150.203493,-22.37106801
150.203731,-22.37103201
150.203945,-22.37088951
150.2041355,-22.37074651
150.204302,-22.37058001
150.204445,-22.37036601
150.2045995,-22.37011601
150.204766,-22.36991351
150.2049685,-22.36973551
150.205242,-22.36955701
150.2054325,-22.36931901
150.205599,-22.36917601
150.2057295,-22.36897401
150.2058845,-22.36885501
150.2060745,-22.36892601
150.2063365,-22.36917601
150.206527,-22.36953301
150.2066935,-22.36978301
150.206836,-22.36998501
150.2070505,-22.37022301
150.207205,-22.37038951
150.207312,-22.37062751
150.207324,-22.37092501
150.207324,-22.37115101
150.2073595,-22.37144851
150.207443,-22.37166251
150.207574,-22.37192451
150.207669,-22.37219801
150.2077165,-22.37255501
150.2077285,-22.37290001
150.2077405,-22.37332801
150.207812,-22.37372101
150.2079545,-22.37443451
150.2081125,-22.37528001
150.2082995,-22.37587451
150.208466,-22.37638601
150.208692,-22.37711151
150.2092275,-22.37877701
150.2098225,-22.38032401
150.2104175,-22.38150151
150.211119,-22.38269151
150.2116425,-22.38350051
150.212535,-22.38445201
150.2132605,-22.38517801
150.21382,-22.38558251
150.214129,-22.38570151
150.214415,-22.38579651
150.214593,-22.38579651
150.2147955,-22.38576101
150.2149975,-22.38576101
150.215307,-22.38574901
